duration_ms,explicit,track_genre,popularity
231093,False,forro,40
128000,True,dubstep,51
354533,False,blues,67
202446,False,spanish,64
151076,True,power-pop,26
158573,False,reggaeton,54
166133,False,country,41
168308,True,emo,68
172306,False,ska,38
234306,False,synth-pop,24
244235,False,edm,70
226586,False,bluegrass,39
202733,False,blues,70
178826,False,british,60
136153,False,comedy,23
310693,False,anime,52
382050,False,pagode,48
296470,False,happy,17
142355,False,hard-rock,38
287226,False,heavy-metal,41
226046,False,drum-and-bass,44
290133,False,salsa,31
203053,False,pagode,43
295786,False,groove,50
251146,False,j-idol,20
185360,False,disco,74
242781,False,hardstyle,56
164853,False,k-pop,66
60333,False,singer-songwriter,70
174160,False,rock,1
219440,False,german,1
143666,False,disney,24
207226,False,r-n-b,42
222226,False,industrial,25
147893,False,forro,44
252425,False,iranian,0
234626,False,grunge,1
250934,False,cantopop,46
184213,False,romance,0
222205,False,hardstyle,24
398188,False,brazil,55
345066,True,grindcore,20
272730,False,german,37
202906,False,hardcore,32
238344,False,anime,34
192078,False,sad,52
343746,False,romance,22
376262,False,iranian,0
210210,False,new-age,20
187001,False,metalcore,47
334000,False,black-metal,17
563569,False,black-metal,10
166153,False,dub,42
174178,False,turkish,41
232466,False,french,12
230571,False,mandopop,59
187026,False,latino,0
177960,False,opera,51
149333,False,study,28
369611,False,edm,0
292933,False,cantopop,53
158519,False,guitar,47
214626,False,synth-pop,21
530572,False,minimal-techno,34
248386,False,acoustic,51
260000,False,heavy-metal,20
132293,False,sad,48
185863,False,folk,71
280629,True,comedy,24
115800,False,ska,34
212343,False,happy,17
235333,False,mandopop,55
246780,False,psych-rock,26
413640,False,techno,24
514906,False,ambient,36
365232,False,drum-and-bass,17
210333,False,spanish,28
224320,False,minimal-techno,32
264823,False,pagode,43
188009,True,electronic,48
351333,False,black-metal,19
349013,True,death-metal,28
199297,False,sertanejo,45
258298,False,reggae,94
298306,False,ambient,18
219638,False,pop-film,69
254733,False,black-metal,19
151347,True,brazil,47
205986,False,metalcore,62
391424,False,detroit-techno,8
194080,False,folk,0
225555,False,malay,37
215906,False,funk,79
140000,False,study,37
194002,False,trance,4
195000,False,progressive-house,53
259466,False,power-pop,55
180000,False,french,57
145506,False,psych-rock,34
168733,False,sertanejo,44
123733,False,disney,35
160280,False,disco,73
406591,False,drum-and-bass,15
221960,False,k-pop,52
240200,False,alt-rock,47
137740,False,sertanejo,48
195866,False,blues,62
205080,False,kids,9
426680,False,metal,64
340920,True,alternative,76
260500,False,electronic,38
166924,False,house,68
303213,False,afrobeat,33
179120,False,blues,72
219320,False,classical,35
249293,False,rock,85
106186,False,comedy,21
70253,False,disney,18
132005,False,kids,31
222600,False,metalcore,57
173813,False,psych-rock,22
246826,False,romance,0
443913,False,gospel,41
180106,False,rockabilly,0
150250,False,piano,61
237680,False,j-rock,32
165523,False,singer-songwriter,0
237894,True,reggaeton,91
240640,False,afrobeat,19
263226,False,grunge,60
224610,False,black-metal,51
287776,False,trip-hop,54
141931,False,edm,0
283225,False,indian,53
302666,False,anime,53
243029,False,sertanejo,48
168933,False,honky-tonk,14
307493,True,breakbeat,20
326040,False,indie-pop,42
172293,False,sleep,0
208093,False,spanish,33
169613,False,club,17
254511,False,folk,48
251880,False,grunge,60
134504,False,romance,0
219573,False,folk,43
225198,False,techno,27
305173,False,detroit-techno,8
114793,True,malay,38
334426,False,industrial,19
187274,False,mpb,40
294426,False,opera,24
186133,False,heavy-metal,23
214724,False,world-music,32
245626,False,german,56
187352,False,party,24
111573,False,idm,10
195946,False,brazil,43
105693,False,disney,31
170053,False,spanish,57
232906,False,rock,77
174782,False,piano,42
151324,False,rock-n-roll,35
201373,False,chill,8
195533,False,hardstyle,19
135453,False,british,48
235446,False,opera,58
371560,False,new-age,20
196844,False,singer-songwriter,69
189466,False,dub,28
203980,False,techno,41
194667,False,acoustic,54
289792,False,ambient,46
249960,False,afrobeat,42
172855,False,dubstep,40
166000,False,mandopop,56
359317,False,ska,34
186818,False,happy,18
212532,False,dancehall,52
377738,False,techno,47
211920,False,hip-hop,1
194773,False,punk-rock,39
109374,False,sleep,33
722200,False,alt-rock,51
153652,False,deep-house,57
362826,False,j-dance,19
263893,False,j-pop,49
280079,True,industrial,51
203253,False,acoustic,62
446937,False,gospel,37
188093,False,goth,22
154125,True,forro,41
174982,False,folk,67
317741,False,ska,34
212513,False,drum-and-bass,44
184253,False,alt-rock,0
271412,False,folk,32
186124,False,groove,67
287093,False,j-idol,24
263933,False,goth,33
278998,False,world-music,24
206120,False,rock,1
545813,False,electronic,54
182457,False,soul,55
208144,False,electronic,49
319266,False,metal,68
257399,False,punk,66
118514,False,cantopop,40
389032,False,chicago-house,17
203760,True,dance,0
163373,False,ska,34
283279,False,malay,17
274581,False,indian,41
293316,False,hardstyle,25
128535,False,forro,41
228933,False,punk,61
353723,False,j-pop,0
196000,False,party,30
284080,False,anime,56
142971,False,deep-house,2
273413,False,bluegrass,27
53780,False,iranian,0
171066,False,reggae,44
226730,True,funk,48
230040,False,grunge,64
169000,False,psych-rock,66
299410,False,drum-and-bass,15
217339,True,sad,59
304091,False,iranian,10
260653,False,guitar,24
212813,False,j-dance,18
185341,True,dancehall,55
261781,False,salsa,28
330840,False,grunge,58
172750,False,pop,65
241266,False,deep-house,35
235066,False,j-rock,32
115695,True,chill,47
259493,False,classical,66
361328,True,power-pop,55
391590,False,techno,63
206769,False,progressive-house,58
214493,False,british,63
207000,False,dubstep,35
343030,False,idm,29
253945,False,rockabilly,23
226986,False,electronic,27
319686,False,pop-film,56
172866,False,swedish,73
90250,False,children,35
160226,False,soul,0
382014,False,gospel,50
148629,False,electro,85
152144,False,rock,1
204120,False,cantopop,20
155880,False,songwriter,74
356000,False,world-music,22
133813,False,rock-n-roll,59
243466,False,grindcore,15
278850,False,punk,43
203527,False,detroit-techno,10
186266,False,garage,53
304230,False,classical,0
313789,False,goth,32
239142,False,mandopop,33
71397,False,sleep,39
172200,False,goth,36
213800,False,alternative,76
226466,False,j-idol,19
216000,True,metalcore,60
285200,False,children,29
195226,False,j-pop,0
311853,False,ambient,46
203560,True,metalcore,64
170239,False,children,55
195090,True,groove,33
293733,False,j-rock,57
205134,False,hardcore,31
622000,False,jazz,63
195813,False,j-dance,0
250456,False,funk,56
371133,False,new-age,22
152727,False,progressive-house,55
271533,False,world-music,50
185906,False,singer-songwriter,2
324266,False,idm,12
145149,False,garage,24
190217,False,house,0
200000,True,hip-hop,2
311893,False,hard-rock,35
166693,False,alt-rock,60
550826,False,chicago-house,6
239920,False,rockabilly,32
180040,False,grindcore,12
334635,False,happy,16
196708,False,study,38
68520,True,comedy,28
220906,False,brazil,43
222000,False,malay,36
62213,False,grindcore,13
95777,False,metal,7
169280,False,swedish,39
155253,False,sleep,0
236080,False,reggaeton,0
206815,False,dance,1
419840,False,breakbeat,15
300427,False,world-music,45
370386,False,idm,11
252449,False,drum-and-bass,20
295172,False,dubstep,47
231240,False,heavy-metal,20
186626,False,punk-rock,74
298933,False,singer-songwriter,90
271106,False,pagode,44
222955,False,indie-pop,0
230986,False,hard-rock,46
159085,False,german,39
442400,False,ambient,62
131306,False,minimal-techno,38
300806,False,salsa,29
157866,False,french,59
218760,False,cantopop,46
293900,False,minimal-techno,50
272866,False,new-age,47
364543,False,minimal-techno,48
222706,False,edm,5
229132,False,hardcore,31
183983,False,groove,23
161426,False,kids,26
267986,False,bluegrass,25
234000,False,cantopop,22
205600,False,reggaeton,68
356640,False,groove,32
116760,False,bluegrass,23
183853,False,disney,19
246964,False,iranian,0
167800,False,club,42
253333,False,psych-rock,27
245554,False,ambient,25
117996,False,garage,24
289792,False,ambient,68
210163,False,indian,67
246844,False,folk,20
228120,False,metal,61
211466,False,pop,85
249773,False,club,50
154230,True,funk,3
252757,False,mandopop,49
239013,False,tango,17
176866,False,rock-n-roll,31
299453,True,comedy,22
206600,False,guitar,23
386110,False,drum-and-bass,16
212026,False,hip-hop,0
201346,False,grunge,46
159973,False,forro,37
205413,False,dubstep,48
224586,False,black-metal,17
52786,False,classical,6
167055,False,disney,60
163472,True,funk,31
201322,False,mpb,42
271058,False,hardcore,62
242520,False,latin,0
240608,False,dubstep,52
207600,False,disco,28
339720,False,j-rock,55
220000,False,folk,38
126000,False,kids,10
183958,False,comedy,26
131666,False,emo,63
267626,True,industrial,21
171000,False,malay,26
282093,False,salsa,29
226000,False,dubstep,49
388599,False,soul,0
185194,False,electronic,2
283066,False,garage,63
250080,False,gospel,40
242882,False,brazil,46
379733,False,industrial,20
471213,False,world-music,49
223186,False,house,75
112426,False,hardcore,2
289986,False,j-rock,60
184173,False,disco,46
176598,False,turkish,41
196266,False,grunge,28
382360,False,trip-hop,51
198786,False,hip-hop,74
263080,False,new-age,42
286797,False,emo,36
226479,False,minimal-techno,52
200973,False,goth,22
94296,False,sleep,47
175640,False,r-n-b,43
182733,False,hard-rock,72
81866,False,grindcore,11
211280,False,k-pop,64
166666,False,reggae,0
298600,False,gospel,38
180013,False,folk,43
190750,False,deep-house,54
171880,True,reggaeton,80
117477,False,ska,32
132001,False,punk,42
173381,False,rock,86
786423,False,detroit-techno,9
229119,False,children,29
205600,False,latino,0
279360,False,psych-rock,66
247693,False,ska,35
183425,False,groove,49
291428,False,dub,48
141141,False,new-age,41
206051,False,garage,70
178212,False,progressive-house,46
206956,False,deep-house,47
265706,False,punk,41
187355,False,metal,0
270026,False,punk-rock,42
130573,False,psych-rock,55
215250,False,dub,43
237093,False,french,47
169450,False,emo,55
176933,False,french,57
121906,False,salsa,28
180157,False,disco,74
205560,False,punk-rock,35
179704,True,country,42
267106,False,indie-pop,1
184293,False,singer-songwriter,48
164881,True,german,1
216173,False,psych-rock,31
238720,False,hardcore,33
252413,False,j-pop,36
393221,False,drum-and-bass,15
173933,False,metal,67
123229,False,show-tunes,21
243333,False,ska,35
187749,False,samba,38
257493,False,songwriter,0
168908,False,kids,11
295890,False,dubstep,53
240133,False,black-metal,21
75337,False,show-tunes,22
138017,False,romance,0
127560,False,honky-tonk,11
277261,False,edm,0
188951,False,groove,57
205534,False,malay,35
278894,False,death-metal,22
146000,False,piano,48
519360,False,techno,43
252306,False,opera,23
144341,False,piano,48
211133,False,disney,31
321146,False,psych-rock,37
229120,False,alt-rock,82
177440,False,swedish,35
202800,False,j-idol,20
172342,False,hip-hop,4
211291,False,trance,36
227026,False,world-music,47
219691,False,funk,0
473142,False,ambient,0
200576,False,goth,23
152133,False,honky-tonk,10
107093,False,children,28
263733,False,r-n-b,45
157253,False,tango,18
283480,False,pop-film,56
247200,False,heavy-metal,55
193026,False,dub,44
239506,False,cantopop,60
191414,True,punk-rock,73
169800,True,metal,69
200974,False,ska,39
203495,False,anime,52
311997,False,pagode,53
136940,False,alt-rock,0
133552,False,swedish,36
267533,False,j-idol,28
203279,False,piano,47
289200,False,mandopop,51
302175,False,chicago-house,39
277746,False,chicago-house,5
191266,False,j-rock,44
284289,False,pop-film,56
260000,False,heavy-metal,22
377217,False,black-metal,19
209636,False,j-pop,58
176906,True,emo,62
186880,False,ska,40
176506,False,trip-hop,46
196158,False,ska,43
166993,False,deep-house,55
269173,False,soul,0
228266,False,tango,22
236440,False,show-tunes,26
171076,False,forro,40
187221,True,latino,45
224150,False,breakbeat,13
231532,True,rock,0
446672,False,groove,36
180990,False,sleep,52
219600,False,happy,21
216053,False,bluegrass,20
240866,False,mpb,44
155250,False,deep-house,56
194002,False,progressive-house,59
305509,False,j-pop,53
103813,False,kids,11
144533,False,country,70
184066,False,power-pop,26
128306,False,honky-tonk,12
144880,False,heavy-metal,23
215142,False,trance,28
340403,False,electronic,38
216764,False,country,8
281052,True,industrial,40
176298,False,pagode,44
176946,False,piano,64
201306,False,bluegrass,26
291840,False,trance,38
201330,False,progressive-house,65
130440,False,new-age,46
226040,False,house,0
155813,False,club,23
274245,False,acoustic,65
297983,False,gospel,44
173973,False,punk,36
205714,True,j-dance,22
250973,False,indie-pop,69
254466,False,folk,69
163106,False,kids,14
316799,False,drum-and-bass,21
269348,False,soul,1
152400,True,emo,54
166000,False,mpb,39
155454,False,forro,45
282272,False,breakbeat,53
282813,True,electronic,38
129080,False,honky-tonk,14
463405,False,deep-house,51
285093,False,spanish,34
95360,False,guitar,20
224314,False,kids,15
222160,True,comedy,25
269245,False,mandopop,48
68000,False,power-pop,28
270293,False,salsa,29
200444,False,r-n-b,40
180022,False,k-pop,77
237840,False,groove,58
185066,False,rock-n-roll,20
151500,False,deep-house,66
202440,True,edm,1
303400,False,piano,0
173725,False,german,40
188373,False,latin,0
193333,False,punk,40
149773,False,disney,19
173286,False,chill,65
249662,False,pop,69
274500,False,k-pop,56
268571,False,dub,50
208102,False,acoustic,56
404285,False,breakbeat,14
173471,False,chill,46
269306,False,mandopop,51
194040,False,emo,44
508986,False,minimal-techno,38
231500,False,pop-film,57
212571,False,indie,52
169978,False,forro,48
181249,True,german,39
232260,False,j-idol,19
106000,False,study,39
246760,False,salsa,27
453043,False,trance,29
207133,False,j-dance,55
220682,False,sleep,33
66906,False,classical,9
306887,False,indian,42
253973,False,drum-and-bass,20
210413,False,j-dance,19
219043,False,german,0
222040,False,ska,37
159066,False,idm,41
218071,False,salsa,34
304746,False,latino,1
186093,True,progressive-house,46
167546,False,tango,20
194426,False,psych-rock,72
185077,False,j-dance,21
309943,False,happy,16
98546,False,rockabilly,24
259133,False,grunge,60
208539,False,indian,52
396252,False,hardstyle,0
190388,False,hardcore,29
149866,False,study,47
244932,False,indie,0
295798,False,pop-film,63
261399,False,grunge,45
181666,False,synth-pop,53
306840,False,anime,46
174044,True,electronic,64
115000,False,hardcore,30
166666,False,pop,74
205760,False,swedish,54
306463,False,swedish,0
248040,False,punk-rock,41
186202,False,punk,42
192630,False,world-music,27
232412,False,funk,3
233906,False,dub,0
122360,False,children,37
230186,False,acoustic,44
83859,False,grindcore,11
266520,False,world-music,45
324440,False,j-pop,38
140666,False,spanish,60
417706,False,chicago-house,18
171034,True,electronic,49
249053,False,indie-pop,0
180436,False,dubstep,32
136826,False,psych-rock,58
186026,True,j-rock,60
191052,False,j-pop,53
80955,False,grindcore,15
264523,False,trance,54
197973,False,forro,39
167450,False,electronic,0
276906,False,ska,37
151840,False,party,0
216226,False,r-n-b,50
138400,False,jazz,0
166614,False,hip-hop,60
195173,False,r-n-b,41
165000,False,deep-house,41
174720,False,mpb,43
150461,False,deep-house,56
186706,False,punk,35
184615,False,funk,43
34026,False,show-tunes,23
247000,False,spanish,59
145426,False,punk-rock,37
187595,False,sertanejo,47
220212,False,reggae,50
182439,False,house,65
267306,False,brazil,42
135333,False,romance,9
197500,False,sleep,58
322013,False,guitar,21
95333,False,opera,26
158973,False,honky-tonk,19
130000,True,j-dance,22
363493,False,comedy,25
163909,False,sleep,60
335466,False,j-rock,32
222640,False,sertanejo,44
257053,False,trip-hop,25
232019,False,latino,84
424431,False,disco,50
251280,False,club,53
156786,False,salsa,29
207813,False,heavy-metal,21
266083,True,indie-pop,44
215999,True,spanish,29
267428,False,drum-and-bass,18
238586,False,world-music,37
159386,True,latino,74
146746,False,hard-rock,57
161231,False,swedish,38
130147,False,rock-n-roll,32
329142,False,trance,29
225906,False,anime,56
232906,False,anime,53
334000,False,funk,67
120027,True,chill,60
170889,False,piano,44
210354,False,acoustic,70
214666,False,power-pop,24
179796,False,singer-songwriter,0
197586,False,punk,41
227026,False,synth-pop,62
599999,False,detroit-techno,17
265890,False,death-metal,51
256799,False,indie-pop,76
179257,False,reggaeton,46
253600,False,trip-hop,50
185070,True,emo,67
89000,False,grindcore,16
203149,False,j-rock,77
168833,False,house,58
185522,False,edm,69
186093,False,punk,65
212026,False,latino,0
186105,False,electro,3
141426,False,opera,22
204386,True,comedy,22
208373,True,grindcore,18
175266,False,opera,53
161013,False,dancehall,25
243533,True,groove,72
158608,False,j-dance,49
288640,False,drum-and-bass,19
234375,False,party,33
251933,False,anime,71
149064,True,latino,44
264200,False,salsa,28
69000,False,jazz,1
237539,False,dubstep,0
261665,False,reggaeton,75
251093,False,british,56
314546,False,show-tunes,0
162697,False,bluegrass,20
223866,False,metal,0
194821,False,goth,57
188400,False,metalcore,55
185493,False,german,0
282640,False,brazil,45
161294,False,cantopop,23
181653,False,honky-tonk,18
472226,False,spanish,31
244426,False,industrial,61
191677,False,romance,0
572426,False,jazz,0
255080,False,cantopop,21
216918,False,brazil,44
276536,False,dancehall,52
250240,False,j-idol,23
242022,False,country,0
249773,False,comedy,24
169066,True,psych-rock,58
217933,False,synth-pop,28
360984,False,iranian,0
142746,False,idm,10
392525,False,pop-film,62
274591,False,anime,36
249504,False,malay,36
257866,False,grunge,53
465865,False,minimal-techno,42
187586,False,tango,16
272000,False,dub,47
222017,False,punk-rock,39
139925,True,dubstep,45
197760,False,breakbeat,18
326363,False,garage,35
273293,False,techno,48
151173,False,piano,0
220014,False,mandopop,49
185960,False,hard-rock,62
179000,False,hardstyle,24
206320,False,techno,0
337248,True,comedy,22
192028,False,dancehall,26
112893,False,disney,17
253906,False,grunge,65
104433,False,study,49
188493,False,latin,0
316946,False,new-age,29
237333,False,iranian,0
74426,True,grindcore,12
69000,False,children,47
305653,True,hardcore,0
565506,False,trip-hop,18
156280,False,piano,51
270193,False,afrobeat,17
207600,False,blues,67
239493,False,ska,38
169680,False,progressive-house,51
341027,False,indian,63
203320,False,world-music,44
116558,False,forro,38
340920,True,hip-hop,2
427475,False,grindcore,16
187720,False,punk-rock,37
264186,False,soul,0
212069,False,j-pop,37
219666,False,hard-rock,75
260440,False,emo,41
209956,False,psych-rock,63
343653,False,heavy-metal,19
216999,False,indie,47
161599,False,piano,38
179813,False,emo,35
134386,False,psych-rock,66
271786,False,guitar,30
337058,False,detroit-techno,4
281103,False,indian,43
231565,False,j-idol,19
284760,False,samba,42
197170,False,acoustic,53
224000,False,happy,18
171572,False,honky-tonk,11
292493,False,mandopop,54
209573,False,spanish,61
257440,False,pop-film,57
267160,False,goth,50
196373,False,electronic,34
301693,False,salsa,37
193226,False,hip-hop,0
235720,False,swedish,64
238680,False,forro,40
402627,False,deep-house,46
82790,False,anime,23
232839,False,happy,0
168437,False,k-pop,83
176000,True,metalcore,52
310346,False,hard-rock,1
198573,False,anime,42
242882,False,sertanejo,46
255213,False,songwriter,60
178946,True,reggae,1
170386,False,rockabilly,25
138026,False,sad,64
173106,False,soul,0
248600,False,new-age,26
215984,False,anime,53
242946,False,acoustic,80
207706,False,metal,42
223226,False,afrobeat,21
287426,False,blues,1
313373,False,metal,68
306021,False,samba,41
112520,False,blues,0
213842,False,soul,0
187346,True,grunge,66
181533,False,opera,22
121875,False,study,47
240081,True,dancehall,56
191896,False,latin,4
347666,False,country,41
159760,False,romance,0
273653,False,acoustic,0
48387,False,grindcore,12
222333,False,show-tunes,28
306320,False,funk,1
309965,False,black-metal,19
152320,False,singer-songwriter,46
312726,False,brazil,47
190800,False,folk,33
252239,False,folk,0
148625,False,piano,59
218426,False,death-metal,25
147946,False,happy,18
330066,False,british,43
197086,False,electro,0
249520,False,alt-rock,0
262866,False,party,31
272973,False,indian,60
179085,False,indie-pop,46
204666,False,german,0
325186,False,gospel,42
106880,False,trip-hop,25
259632,False,groove,26
161973,False,jazz,0
221427,True,hardstyle,20
192075,True,funk,47
256133,False,metal,0
161786,False,country,56
55293,False,classical,21
261959,False,emo,48
200213,True,sad,55
361786,False,detroit-techno,5
224937,False,singer-songwriter,51
263600,False,samba,38
458836,False,deep-house,33
154986,False,tango,18
371822,False,dancehall,17
204138,False,club,25
200437,False,pop,65
237140,False,chill,62
59165,False,dub,0
157356,False,study,50
260093,False,trip-hop,17
504000,False,chicago-house,6
479775,False,techno,0
235930,False,minimal-techno,18
172976,False,reggae,46
75024,False,grindcore,11
213060,False,spanish,29
180777,False,piano,55
96586,False,disney,21
349093,False,death-metal,50
303760,False,heavy-metal,22
153466,False,sertanejo,49
390016,False,folk,44
257600,False,hardstyle,22
234906,False,synth-pop,0
239706,False,grunge,42
172000,False,malay,27
303200,False,minimal-techno,20
189413,False,k-pop,78
210460,False,disco,30
289604,False,malay,62
156573,False,honky-tonk,14
212306,False,show-tunes,1
205965,False,pagode,47
457000,False,idm,17
150253,False,ska,40
320600,False,black-metal,18
150626,False,kids,24
107457,True,grindcore,13
292322,False,samba,38
112750,False,singer-songwriter,51
224022,False,sleep,43
168500,False,garage,25
310133,False,mandopop,56
409218,False,gospel,37
230127,True,metalcore,66
67217,False,sleep,37
148826,False,detroit-techno,27
394133,False,songwriter,2
207874,False,sertanejo,48
200474,False,tango,22
230000,False,blues,52
222133,False,singer-songwriter,55
140133,False,classical,0
171428,False,deep-house,63
163815,False,honky-tonk,21
187733,False,death-metal,23
211394,False,hip-hop,62
174646,False,hip-hop,81
217106,False,metal,76
167911,False,swedish,56
356186,False,salsa,27
274413,False,j-idol,18
227800,False,german,18
66813,False,grindcore,11
172343,False,cantopop,44
160176,False,opera,0
235152,False,punk,37
220026,False,power-pop,68
324906,False,gospel,41
171226,False,rockabilly,61
285373,False,hard-rock,2
440266,False,trance,54
218573,False,j-pop,58
239293,False,rock,0
235440,True,black-metal,17
175344,False,singer-songwriter,1
199526,False,minimal-techno,55
176517,False,progressive-house,59
243733,False,progressive-house,0
109458,False,study,31
194930,False,death-metal,33
175344,False,songwriter,2
148587,False,study,31
168120,False,psych-rock,54
281906,False,anime,58
174853,False,j-dance,18
169633,False,deep-house,50
239394,False,party,23
196728,False,electronic,37
120737,False,malay,58
198946,False,edm,0
264080,False,folk,49
193000,False,indie,44
424187,True,spanish,37
211816,False,mpb,45
198749,False,sertanejo,45
166793,False,german,78
281843,False,ambient,53
325280,False,goth,22
327406,False,hardcore,35
233194,True,grunge,38
222160,False,house,81
334800,False,breakbeat,18
302465,False,idm,37
290506,False,j-pop,37
206760,False,punk,71
87346,False,disney,39
223546,False,grunge,56
332626,False,grunge,58
188936,False,hardstyle,37
315196,False,drum-and-bass,23
319266,False,alt-rock,68
159293,False,electro,70
201000,False,alt-rock,0
200226,False,r-n-b,52
185760,False,show-tunes,27
156895,False,forro,40
416281,False,techno,44
289013,False,heavy-metal,23
202285,False,dubstep,53
192706,False,punk-rock,37
195693,True,comedy,75
150426,True,comedy,24
195533,False,j-rock,45
413760,False,new-age,22
206142,True,metalcore,62
191506,False,reggaeton,4
216666,False,happy,29
227000,False,happy,60
228855,False,pop-film,64
388280,False,black-metal,19
167280,True,garage,30
185586,False,grunge,61
234440,False,forro,47
186148,False,rock,0
198786,False,latin,74
188333,False,alternative,61
180822,False,dance,81
427413,True,death-metal,22
199550,False,happy,18
164045,False,hip-hop,69
429197,False,gospel,46
184217,True,acoustic,30
345346,False,british,55
146000,False,emo,51
96230,False,grindcore,15
243960,False,party,37
121196,False,cantopop,40
79000,False,latin,0
207852,False,mandopop,51
174117,False,electronic,61
258825,False,alternative,1
216391,False,folk,44
233733,False,soul,75
184732,False,house,1
307014,False,pop,1
211866,False,latin,0
321066,False,minimal-techno,23
226693,False,goth,22
176863,False,funk,42
137360,False,rock-n-roll,68
301373,False,new-age,23
149610,False,acoustic,55
221147,False,sad,56
268580,False,afrobeat,19
231897,False,songwriter,46
284000,False,cantopop,51
209703,True,groove,56
352876,True,iranian,0
263333,False,j-pop,70
175546,False,british,0
325253,False,blues,39
240535,False,j-rock,36
225693,False,spanish,36
222629,False,electronic,56
252286,False,breakbeat,14
186923,False,trance,49
296000,False,guitar,35
328426,False,psych-rock,1
159303,False,study,13
176074,False,progressive-house,37
209712,False,spanish,76
260173,False,alternative,87
160050,False,country,0
202500,False,chill,57
319210,False,gospel,40
398532,False,chicago-house,8
271720,False,electro,2
234047,False,breakbeat,13
263750,False,romance,1
262851,False,malay,38
195200,False,dubstep,49
352000,False,brazil,44
239293,False,rock,2
191830,False,indie,50
117096,False,guitar,51
165906,False,dance,3
224933,False,french,64
402520,False,techno,44
215000,False,deep-house,58
210901,True,edm,68
253586,False,indie,88
160422,True,emo,52
273613,False,j-idol,25
313813,False,blues,32
82800,False,chill,61
171733,False,heavy-metal,22
212035,True,j-dance,25
297922,False,industrial,24
231653,False,mandopop,51
176008,False,dubstep,45
353733,False,industrial,29
372906,False,minimal-techno,40
320199,False,pagode,56
197160,False,blues,68
222213,False,bluegrass,27
157619,True,r-n-b,73
186847,False,hard-rock,0
229013,False,latino,1
144173,False,tango,19
210093,False,tango,16
220960,False,synth-pop,1
469995,False,minimal-techno,52
207173,False,synth-pop,22
244120,False,world-music,50
267386,True,black-metal,25
164440,False,reggaeton,3
205613,False,mandopop,25
196760,True,trip-hop,60
214153,False,happy,17
238680,False,punk,73
174440,False,british,55
154626,False,latino,59
212812,False,trip-hop,26
344571,False,singer-songwriter,78
198260,False,k-pop,74
175506,True,comedy,24
295176,True,latino,80
239893,False,swedish,36
203432,False,indie-pop,50
241306,False,singer-songwriter,78
347580,False,malay,35
214213,False,death-metal,0
316026,False,opera,21
278290,False,trance,36
246506,False,malay,52
381254,False,techno,46
265466,False,disco,31
370453,False,minimal-techno,47
253600,False,j-rock,34
4246206,True,drum-and-bass,15
87132,True,comedy,23
173687,False,hardstyle,57
171107,False,r-n-b,41
354000,False,pop-film,29
213760,False,bluegrass,32
174186,False,samba,37
348493,False,new-age,21
133509,False,indie,2
285035,False,mpb,43
529000,False,new-age,20
89268,False,acoustic,41
194369,False,club,38
435733,False,gospel,45
194453,False,dance,4
79053,False,children,40
198053,False,chicago-house,78
215632,False,indie-pop,43
270013,False,j-idol,27
265213,True,death-metal,21
337500,False,minimal-techno,52
220040,True,trip-hop,59
182278,False,synth-pop,32
215692,False,malay,23
368482,False,chicago-house,14
317986,False,garage,55
622937,False,iranian,0
188734,False,kids,35
186973,False,guitar,24
167239,False,psych-rock,59
140769,False,party,28
141066,False,psych-rock,30
263174,False,gospel,43
189000,False,house,0
293000,False,death-metal,43
254301,False,alt-rock,63
183000,False,pop,74
260160,False,swedish,36
228284,False,rock-n-roll,39
139773,False,tango,0
285000,False,comedy,23
399840,False,techno,34
161906,False,rock-n-roll,60
129384,False,forro,41
53800,False,grindcore,11
201254,False,indian,45
285127,False,groove,24
72247,False,children,59
207880,False,progressive-house,50
59000,False,idm,10
173733,False,party,0
277333,False,mandopop,44
183090,False,anime,71
193863,True,j-dance,27
218538,False,gospel,38
205026,False,funk,0
160133,False,rock,83
328594,True,comedy,25
221666,False,indie,52
181588,True,turkish,39
162160,False,rockabilly,47
259786,False,comedy,22
165450,True,j-dance,30
172146,False,french,32
254733,False,electronic,35
204526,False,punk-rock,64
277986,False,mandopop,48
248053,False,world-music,40
124106,False,malay,19
189915,False,power-pop,21
141916,False,hard-rock,35
176734,False,house,0
146066,False,kids,11
161750,True,sad,50
235746,False,reggae,68
192329,False,tango,17
214040,False,industrial,0
256945,False,dubstep,35
290315,False,idm,10
176609,True,dance,0
243578,False,indian,73
261920,False,j-rock,41
72266,False,children,48
297105,False,metal,64
323633,False,malay,26
274053,False,heavy-metal,22
185690,False,metalcore,25
188000,False,indian,45
205049,False,guitar,30
137937,False,study,3
324985,False,malay,48
226280,False,opera,23
175466,False,r-n-b,48
221000,False,punk-rock,68
98823,False,guitar,22
287706,False,anime,48
318200,False,bluegrass,22
156368,False,indian,51
413826,False,songwriter,71
229613,False,pagode,43
267493,False,punk,0
588666,False,comedy,21
255483,False,minimal-techno,19
204800,False,songwriter,59
146880,False,edm,0
215986,False,goth,22
158286,False,children,40
162440,False,disney,23
341188,False,malay,36
116323,True,anime,61
211133,False,mpb,43
173613,False,bluegrass,22
226093,False,disco,30
248400,False,pop-film,56
192733,False,disco,31
350000,False,classical,31
67760,False,opera,22
214719,False,trip-hop,62
168387,False,electro,78
206101,False,j-rock,35
361706,False,grunge,58
137044,False,rockabilly,24
399317,False,samba,38
197903,False,tango,20
